# SRC: SgrA 
# RA: 17 h 45 m 40.0409 s
# DEC: -28 deg 59 m 31.8820 s
# MJD: 48277.0000 - 48278.0069 
# RF: 22.5000 GHz 
# BW: 4.0000 GHz 
# PHASECAL: 1 
# AMPCAL: 1 
# -------------------------------------------------------------------------------------------------------------------------------------------------
# time (hr)   T1     T2    tint    U (lambda)       V (lambda)       Iamp (Jy)    Iphase(d)  Qamp (Jy)    Qphase(d)   Uamp (Jy)    Uphase(d)   sigma (Jy)
03.16666667   ALMA    SPT   60.00   422641509.6715   316092931.2113    0.00100430    -6.0409   0.00113990   -86.0468    0.00084479   127.0386    0.00097312
03.16666667    LMT   ALMA   60.00  -109184414.7667   395447050.8101    0.00062542    30.8380   0.00056539  -150.8387    0.00038232  -138.0835    0.00057571
03.16666667    LMT    SMA   60.00   425506154.8195   -58764968.3816    0.00078356    74.0632   0.00446495   -37.0083    0.00260453   -50.8033    0.00271699
03.16666667    LMT    SMT   60.00   104528311.4693   -98238341.1391    0.02370456    -2.3534   0.00883243    78.3375    0.00479198    82.1197    0.00423413
03.16666667    LMT    SPT   60.00   313457094.9049   711539982.0214    0.00228266  -165.7747   0.00267455  -113.5262    0.00260783   -11.5754    0.00155257
03.16666667    SMA   ALMA   60.00  -534690569.5862   454212019.1917    0.00077332  -100.0415   0.00115662   148.1604    0.00322965   -77.5224    0.00170297
03.16666667    SMA    LMT   60.00  -425506154.8195    58764968.3816    0.00201995   135.5985   0.00359057    40.3201    0.00293650   -11.5087    0.00271699
03.16666667    SMA    SMT   60.00  -320977843.3502   -39473372.7574    0.00598019   122.0097   0.00985581   -69.1134    0.01317726  -119.7741    0.01252473
03.16666667    SMA    SPT   60.00  -112049059.9147   770304950.4031    0.00352962    78.1554   0.00502092    25.9819    0.00580930   102.7288    0.00459256
03.16666667    SMT   ALMA   60.00  -213712726.2360   493685391.9492    0.00493149   -44.0824   0.00328490   -52.8032    0.00215868  -119.4024    0.00265388
03.16666667    SMT    LMT   60.00  -104528311.4693    98238341.1391    0.01738545     3.6264   0.00436324   -95.9123    0.00386942  -117.3596    0.00423413
03.16666667    SMT    SMA   60.00   320977843.3502    39473372.7574    0.03144329   -68.9064   0.00830077   109.1807    0.00641997   157.8923    0.01252473
03.16666667    SMT    SPT   60.00   208928783.4356   809778323.1605    0.00451062   169.3125   0.00211835    60.9491    0.01419316  -152.1595    0.00715699
03.16666667    SPT   ALMA   60.00  -422641509.6715  -316092931.2113    0.00080186  -146.0696   0.00120798   -64.0126    0.00163161  -134.0002    0.00097312
03.16666667    SPT    LMT   60.00  -313457094.9049  -711539982.0214    0.00239362   157.9334   0.00263468   -52.0930    0.00151811  -153.1296    0.00155257
03.16666667    SPT    SMA   60.00   112049059.9147  -770304950.4031    0.00147019    11.1409   0.00123718  -124.4228    0.00260141   148.5538    0.00459256
03.16666667    SPT    SMT   60.00  -208928783.4356  -809778323.1605    0.01513396  -167.8012   0.00498312  -109.8885    0.00524523   171.1192    0.00715699
03.33333333   ALMA    LMT   60.00   100329354.2788  -397662864.6355    0.00044292   -79.3956   0.00016192  -162.4099    0.00055370    10.2983    0.00057571
03.33333333   ALMA    SMA   60.00   520657973.8088  -465373366.2653    0.00174075   -57.9758   0.00346358    49.4021    0.00213976    65.3461    0.00170297
03.33333333   ALMA    SMT   60.00   203979064.9516  -498102892.7648    0.00283011    74.2612   0.00276771  -176.7978    0.00430389    -4.7474    0.00265388
03.33333333   ALMA    SPT   60.00   427761707.9039   307099082.1903    0.00201285    38.6649   0.00205222   -60.3329    0.00149513  -137.6353    0.00097312
03.33333333    LMT   ALMA   60.00  -100329354.2788   397662864.6355    0.00032155  -119.6113   0.00071587   -16.5381    0.00104386    28.6645    0.00057571
03.33333333    LMT    SMA   60.00   420328619.5300   -67710501.6299    0.00237431   -92.2961   0.00183467   137.5423    0.00406311   179.4740    0.00271699
03.33333333    LMT    SMT   60.00   103649710.6728  -100440028.1294    0.02545495    -9.4191   0.01042277   101.0712    0.00451615  -160.0796    0.00423413
03.33333333    LMT    SPT   60.00   327432353.6250   704761946.8258    0.00231847   -16.4333   0.00075198    35.0177    0.00237925   143.2540    0.00155257
03.33333333    SMA   ALMA   60.00  -520657973.8088   465373366.2653    0.00053224    -4.1410   0.00248626   -65.4412    0.00146841  -127.6003    0.00170297
03.33333333    SMA    LMT   60.00  -420328619.5300    67710501.6299    0.00288159   157.6731   0.00637603   112.5092    0.00441568    57.5967    0.00271699
03.33333333    SMA    SMT   60.00  -316678908.8572   -32729526.4995    0.00471995  -160.2999   0.02116077   -24.4017    0.02136787  -157.2839    0.01252473
03.33333333    SMA    SPT   60.00   -92896265.9050   772472448.4556    0.00404666  -115.3280   0.00378579   -87.2559    0.00035834    27.5847    0.00459256
03.33333333    SMT   ALMA   60.00  -203979064.9516   498102892.7648    0.00250373  -167.0087   0.00236614  -110.4563    0.00412941    63.2085    0.00265388
03.33333333    SMT    LMT   60.00  -103649710.6728   100440028.1294    0.01634979   -11.5094   0.01054940   120.9870    0.00388944  -115.5185    0.00423413
03.33333333    SMT    SMA   60.00   316678908.8572    32729526.4995    0.00760315   174.3776   0.00839491    47.1980    0.01199436    69.5497    0.01252473
03.33333333    SMT    SPT   60.00   223782642.9522   805201974.9551    0.00445711   132.5267   0.00803330  -140.2400    0.00941793   136.3467    0.00715699
03.33333333    SPT   ALMA   60.00  -427761707.9039  -307099082.1903    0.00042285  -103.2434   0.00163769   -83.0301    0.00200551   113.4316    0.00097312
03.33333333    SPT    LMT   60.00  -327432353.6250  -704761946.8258    0.00026748   118.1301   0.00290702   126.5562    0.00220631    25.7450    0.00155257
03.33333333    SPT    SMA   60.00    92896265.9050  -772472448.4556    0.00467619   -48.5642   0.00411548    54.9198    0.00408913   114.2566    0.00459256
03.33333333    SPT    SMT   60.00  -223782642.9522  -805201974.9551    0.01026499   -88.5444   0.00942359   -22.3352    0.00914518   -60.3896    0.00715699
03.50000000   ALMA    LMT   60.00    91283311.1628  -399689356.7135    0.00132675   126.7360   0.00078764  -154.8502    0.00051380  -114.7096    0.00057571
03.50000000   ALMA    SMA   60.00   505634275.9860  -476227414.5043    0.00161886  -138.9597   0.00131807  -162.7613    0.00168008    22.4833    0.00170297
03.50000000   ALMA    SMT   60.00   193857117.9237  -502310401.0267    0.00286855  -139.3646   0.00386349   -89.3030    0.00562314   -89.4305    0.00265388
03.50000000   ALMA    SPT   60.00   432067637.4128   298005542.6130    0.00210752   -14.5625   0.00098848    83.7425    0.00134241  -143.5458    0.00097312
03.50000000    LMT   ALMA   60.00   -91283311.1628   399689356.7135    0.00058201   -84.2530   0.00100269   -38.7377    0.00065245  -165.3415    0.00057571
03.50000000    LMT    SMA   60.00   414350964.8232   -76538057.7908    0.00189329  -155.2134   0.00849924  -107.7673    0.00056010  -146.2868    0.00271699
03.50000000    LMT    SMT   60.00   102573806.7609  -102621044.3133    0.02765938   -16.5939   0.00857860    32.7520    0.00602486   -45.4393    0.00423413
03.50000000    LMT    SPT   60.00   340784326.2500   697694899.3265    0.00142522    46.9375   0.00289833   -19.8444    0.00323369    18.8095    0.00155257
03.50000000    SMA   ALMA   60.00  -505634275.9860   476227414.5043    0.00291858    35.0432   0.00192748   -24.2393    0.00249577   -73.7479    0.00170297
03.50000000    SMA    LMT   60.00  -414350964.8232    76538057.7908    0.00798242   -72.3473   0.00284342    86.7975    0.00245071   -71.2655    0.00271699
03.50000000    SMA    SMT   60.00  -311777158.0623   -26082986.5224    0.01893334  -172.4465   0.02736864   -30.9297    0.03183052    92.4822    0.01252473
03.50000000    SMA    SPT   60.00   -73566638.5732   774232957.1173    0.00508191   -35.5453   0.00785161   -63.7027    0.00731487    46.3814    0.00459256
03.50000000    SMT   ALMA   60.00  -193857117.9237   502310401.0267    0.00480245   102.4891   0.00579854  -164.4412    0.00414223   -85.8248    0.00265388
03.50000000    SMT    LMT   60.00  -102573806.7609   102621044.3133    0.01872117   -10.5742   0.00867416  -102.0312    0.00589937   147.3063    0.00423413
03.50000000    SMT    SMA   60.00   311777158.0623    26082986.5224    0.01068280    44.6917   0.01465379   -59.4203    0.02208004   166.8765    0.01252473
03.50000000    SMT    SPT   60.00   238210519.4891   800315943.6398    0.00252799   170.7571   0.01195603   -50.9107    0.02116121   -69.4723    0.00715699
03.50000000    SPT   ALMA   60.00  -432067637.4128  -298005542.6130    0.00171703   120.4914   0.00115824    35.0634    0.00029755    73.3199    0.00097312
03.50000000    SPT    LMT   60.00  -340784326.2500  -697694899.3265    0.00360659   -96.0969   0.00287928   -13.6613    0.00304556  -162.8410    0.00155257
03.50000000    SPT    SMA   60.00    73566638.5732  -774232957.1173    0.00711274    30.6638   0.00347086    35.5217    0.00754506   -76.4176    0.00459256
03.50000000    SPT    SMT   60.00  -238210519.4891  -800315943.6398    0.00922749   -73.3630   0.01436082  -159.8442    0.01575640    -2.5067    0.00715699
03.66666667   ALMA    LMT   60.00    82063505.0757  -401522669.5012    0.00046397   -54.2025   0.00051580    30.9622    0.00038673    -1.3879    0.00057571
03.66666667   ALMA    SMA   60.00   489648074.5805  -486753502.6108    0.00202687  -130.9253   0.00241532   -64.9173    0.00085536  -143.0059    0.00170297
03.66666667   ALMA    SMT   60.00   183366152.8537  -506299907.5037    0.00241918   178.6803   0.00159140   -14.1530    0.00218731   -18.0215    0.00265388
03.66666667   ALMA    SPT   60.00   435551101.6168   288829622.5490    0.00184224  -156.6564   0.00232619  -179.0515    0.00158691    -4.5432    0.00097312
03.66666667    LMT   ALMA   60.00   -82063505.0757   401522669.5012    0.00029081  -110.1985   0.00046866   -63.7854    0.00079061    99.8049    0.00057571
03.66666667    LMT    SMA   60.00   407584569.5048   -85230833.1096    0.00343587   176.1050   0.00202163   -67.6093    0.00439333   100.5320    0.00271699
03.66666667    LMT    SMT   60.00   101302647.7780  -104777238.0025    0.01986377    -1.2216   0.00525932    31.8409    0.00300182    56.9754    0.00423413
03.66666667    LMT    SPT   60.00   353487596.5411   690352292.0502    0.00089065     9.2021   0.00105950    87.4208    0.00201181    10.4942    0.00155257
03.66666667    SMA   ALMA   60.00  -489648074.5805   486753502.6108    0.00137476     9.4034   0.00310275   -64.4135    0.00257334   -61.9965    0.00170297
03.66666667    SMA    LMT   60.00  -407584569.5048    85230833.1096    0.00321989   130.4495   0.00599230   168.4195    0.00411644   150.2388    0.00271699
03.66666667    SMA    SMT   60.00  -306281921.7267   -19546404.8929    0.00357450   169.2813   0.00839892   150.2679    0.01457362    -5.0178    0.01252473
03.66666667    SMA    SPT   60.00   -54096972.9637   775583125.1599    0.00588663   -25.4666   0.00194916   158.1139    0.00518727  -170.1444    0.00459256
03.66666667    SMT   ALMA   60.00  -183366152.8537   506299907.5037    0.00252399    32.2570   0.00578681   -32.0510    0.00316392   -56.9067    0.00265388
03.66666667    SMT    LMT   60.00  -101302647.7780   104777238.0025    0.02548744    12.1645   0.00146467  -143.8374    0.00742760    86.8226    0.00423413
03.66666667    SMT    SMA   60.00   306281921.7267    19546404.8929    0.01067222   171.4704   0.00178772  -157.4388    0.01019865   126.6668    0.01252473
03.66666667    SMT    SPT   60.00   252184948.7630   795129530.0528    0.01461787    17.2130   0.01041121   -16.2790    0.01637034   -65.2309    0.00715699
03.66666667    SPT   ALMA   60.00  -435551101.6168  -288829622.5490    0.00081050   126.4164   0.00207775   137.5787    0.00176161   130.7913    0.00097312
03.66666667    SPT    LMT   60.00  -353487596.5411  -690352292.0502    0.00050224   160.8280   0.00273617  -159.2348    0.00103692     7.1937    0.00155257
03.66666667    SPT    SMA   60.00    54096972.9637  -775583125.1599    0.00972397  -152.9112   0.00651842   -78.5469    0.00150106   104.5596    0.00459256
03.66666667    SPT    SMT   60.00  -252184948.7630  -795129530.0528    0.01502241   142.0307   0.00874999    47.7287    0.01158064   163.6555    0.00715699
03.83333333   ALMA    LMT   60.00    72687486.4425  -403159313.1836    0.00074430  -153.3675   0.00051792  -127.8795    0.00045010    15.4524    0.00057571
03.83333333   ALMA    SMA   60.00   472729800.2352  -496931593.5780    0.00194490    52.2759   0.00253865  -133.9954    0.00060445  -144.5665    0.00170297
03.83333333   ALMA    SMT   60.00   172526139.8900  -510063817.9436    0.00371166    62.9177   0.00242719   -80.4199    0.00243452    11.3713    0.00265388
03.83333333   ALMA    SPT   60.00   438205469.5437   279588788.8836    0.00110851  -175.9675   0.00114598   -58.1025    0.00059230   138.4252    0.00097312
03.83333333    LMT   ALMA   60.00   -72687486.4425   403159313.1836    0.00090323    62.9709   0.00023896    94.5236    0.00058661    39.9143    0.00057571
03.83333333    LMT    SMA   60.00   400042313.7927   -93772280.3944    0.00466105    47.3197   0.00605605   125.7818    0.00447149   -43.4321    0.00271699
03.83333333    LMT    SMT   60.00    99838653.4474  -106904504.7599    0.02341947     5.4389   0.00303445   117.9356    0.00746023    46.5761    0.00423413
03.83333333    LMT    SPT   60.00   365517983.1012   682748102.0672    0.00068951    28.5920   0.00090719  -104.2379    0.00235692    25.0090    0.00155257
03.83333333    SMA   ALMA   60.00  -472729800.2352   496931593.5780    0.00168667    25.7234   0.00145830   136.2049    0.00345981    85.6635    0.00170297
03.83333333    SMA    LMT   60.00  -400042313.7927    93772280.3944    0.00313281    76.1252   0.00162760   162.2036    0.00022739  -103.1553    0.00271699
03.83333333    SMA    SMT   60.00  -300203660.3453   -13132224.3655    0.01448184  -134.0262   0.01525791    -2.1217    0.01947893  -172.2385    0.01252473
03.83333333    SMA    SPT   60.00   -34524330.6915   776520382.4616    0.00278140    45.0120   0.00520373   166.9043    0.00258353   106.0020    0.00459256
03.83333333    SMT   ALMA   60.00  -172526139.8900   510063817.9436    0.00461555   -60.6360   0.00459039    13.2508    0.00052232  -146.1623    0.00265388
03.83333333    SMT    LMT   60.00   -99838653.4474   106904504.7599    0.03157023   -12.1944   0.00919642    40.6531    0.00585515    49.9197    0.00423413
03.83333333    SMT    SMA   60.00   300203660.3453    13132224.3655    0.01217764  -167.4530   0.02339996   -46.2288    0.01456002    82.5994    0.01252473
03.83333333    SMT    SPT   60.00   265679329.6538   789652606.8272    0.00664448   170.5273   0.01022688   141.0256    0.00493276  -147.6283    0.00715699
03.83333333    SPT   ALMA   60.00  -438205469.5437  -279588788.8836    0.00092875   130.6284   0.00116284   179.7150    0.00172994  -107.9975    0.00097312
03.83333333    SPT    LMT   60.00  -365517983.1012  -682748102.0672    0.00056674   -72.3720   0.00195718    51.4769    0.00252782  -120.6620    0.00155257
03.83333333    SPT    SMA   60.00    34524330.6915  -776520382.4616    0.00531038   -77.4901   0.00542419  -122.0406    0.00418420   148.6455    0.00459256
03.83333333    SPT    SMT   60.00  -265679329.6538  -789652606.8272    0.00876557    99.5886   0.01153462    72.8859    0.00985461   164.2303    0.00715699
04.00000000    LMT    SMA   60.00   391738554.7993  -102146140.5147    0.00516163   -53.7328   0.00324779   102.3092    0.00403335    69.2902    0.00271699
04.00000000    LMT    SMT   60.00    98184610.5655  -108998795.2122    0.03122537    -0.8036   0.01089717    96.2917    0.00611308    70.0624    0.00423413
04.00000000    LMT    SPT   60.00   376852585.4058   674896804.3854    0.00251509    64.5401   0.00158294   127.2934    0.00124384    -9.1001    0.00155257
04.00000000    SMA    LMT   60.00  -391738554.7993   102146140.5147    0.00575995  -138.5744   0.00342071   178.4282    0.00558228     7.3919    0.00271699
04.00000000    SMA    SMT   60.00  -293553944.2339    -6852654.6975    0.01033810  -124.9287   0.01219155   -68.3159    0.02248845   -62.5782    0.01252473
04.00000000    SMA    SPT   60.00   -14885969.3936   777042944.9001    0.00928216   -63.9884   0.01177740   -48.9359    0.00276277   -47.8126    0.00459256
04.00000000    SMT    LMT   60.00   -98184610.5655   108998795.2122    0.02303516     5.3314   0.00490479    54.5833    0.00289781  -106.3671    0.00423413
04.00000000    SMT    SMA   60.00   293553944.2339     6852654.6975    0.02309633  -162.8644   0.01934656    41.6683    0.02626916    13.0568    0.01252473
04.00000000    SMT    SPT   60.00   278667974.8403   783895599.5976    0.01197803    58.3241   0.00393767    37.0548    0.01308305  -131.5165    0.00715699
04.00000000    SPT    LMT   60.00  -376852585.4058  -674896804.3854    0.00304176   -48.2257   0.00241596  -172.4830    0.00498190    10.8004    0.00155257
04.00000000    SPT    SMA   60.00    14885969.3936  -777042944.9001    0.01009375    90.1049   0.00336578  -109.4170    0.00482414  -175.4268    0.00459256
04.00000000    SPT    SMT   60.00  -278667974.8403  -783895599.5976    0.01655633    98.0819   0.01474904    41.3165    0.00717826   -73.9670    0.00715699
04.16666667    LMT    SMA   60.00   382689099.2020  -110336473.3520    0.00152809   112.4181   0.00585947   161.5509    0.00221077   106.8808    0.00271699
04.16666667    LMT    SPT   60.00   387469827.3952   666813344.3960    0.00149953    29.1120   0.00149162   134.8977    0.00091357   -25.8027    0.00155257
04.16666667    SMA    LMT   60.00  -382689099.2020   110336473.3520    0.00193452   142.6149   0.00217999   -74.2562    0.00403331   -37.6073    0.00271699
04.16666667    SMA    SPT   60.00     4780728.1932   777149817.7479    0.00287345   165.5102   0.00376536   -72.5172    0.00480020  -108.7267    0.00459256
04.16666667    SPT    LMT   60.00  -387469827.3952  -666813344.3960    0.00047779   -76.6318   0.00096905   167.4180    0.00335550    60.5298    0.00155257
04.16666667    SPT    SMA   60.00    -4780728.1932  -777149817.7479    0.00687522  -112.0435   0.00795569   -82.2020    0.00182049   -93.0389    0.00459256
04.33333333    SMA    SPT   60.00    24438325.3921   776840797.5666    0.00296709   110.4590   0.00650716  -169.0302    0.00352504   113.7235    0.00459256
04.33333333    SPT    SMA   60.00   -24438325.3921  -776840797.5666    0.00430246    53.4962   0.00350933   148.4224    0.00268711    84.9705    0.00459256
04.50000000    SMA    SPT   60.00    44049402.8496   776116472.5936    0.01064790   123.4664   0.01412241   106.1243    0.00521659    15.3522    0.00459256
04.50000000    SPT    SMA   60.00   -44049402.8496  -776116472.5936    0.00212663    56.4201   0.00543614   162.4129    0.00632504    11.9860    0.00459256
04.66666667    SMA    SPT   60.00    63576629.7652   774978221.6227    0.00276867   -84.6562   0.00239686  -146.6317    0.00159649    46.6942    0.00459256
04.66666667    SPT    SMA   60.00   -63576629.7652  -774978221.6227    0.00939993  -155.5547   0.00188251  -112.1776    0.00924671   -62.4208    0.00459256
04.83333333    SMA    SPT   60.00    82982834.9526   773428211.3793    0.00751505  -144.4470   0.00631403   112.1610    0.00161696   132.9215    0.00459256
04.83333333    SPT    SMA   60.00   -82982834.9526  -773428211.3793    0.00301310    55.6417   0.00614360   -99.7523    0.00349201   -19.7574    0.00459256
05.00000000    SMA    SPT   60.00   102231077.5972   771469392.3960    0.00206927  -118.9478   0.00516786  -140.1232    0.00518445   -77.6492    0.00459256
05.00000000    SPT    SMA   60.00  -102231077.5972  -771469392.3960    0.00343128    19.4033   0.00200345   -75.8101    0.00786080    68.0306    0.00459256
05.16666667    SMA    SPT   60.00   121284717.5752   769105493.3960    0.00834120  -128.8444   0.00449579    72.7400    0.00069051  -106.6791    0.00459256
05.16666667    SPT    SMA   60.00  -121284717.5752  -769105493.3960    0.01379791   -49.9938   0.00599156   -77.0530    0.00866802  -106.2215    0.00459256
05.33333333    SMA    SPT   60.00   140107485.1999   766341014.1955    0.00131186  -103.7671   0.00578924  -170.3888    0.00948353   -28.0495    0.00459256
05.33333333    SPT    SMA   60.00  -140107485.1999  -766341014.1955    0.00220813    86.6455   0.00236995   -18.3369    0.00983212    21.6149    0.00459256
05.50000000    SMA    SPT   60.00   158663550.2633   763181217.1377    0.00521525  -108.5729   0.00685817  -118.6453    0.00942223     6.8646    0.00459256
05.50000000    SPT    SMA   60.00  -158663550.2633  -763181217.1377    0.00210901   -35.1827   0.00228713   -52.3920    0.00513418   -87.6986    0.00459256
05.66666667    SMA    SPT   60.00   176917590.2410   759632117.0760    0.00252054   -98.8640   0.00722682  -156.7189    0.00286408   -81.9062    0.00459256
05.66666667    SPT    SMA   60.00  -176917590.2410  -759632117.0760    0.00773372    94.7813   0.00147997   -43.4729    0.00298840    42.8294    0.00459256
05.83333333    SMA    SPT   60.00   194834857.5303   755700469.9240    0.00476847    63.1709   0.00304332   117.7324    0.00270086   151.7596    0.00459256
05.83333333    SPT    SMA   60.00  -194834857.5303  -755700469.9240    0.00516763  -166.8778   0.00677240    29.2368    0.00257182   101.1825    0.00459256
06.00000000    SMA    SPT   60.00   212381245.5945   751393759.7955    0.00785898    22.2822   0.01004553   177.7971    0.00378964    91.4416    0.00459256
06.00000000    SPT    SMA   60.00  -212381245.5945  -751393759.7955    0.00896266  -171.2073   0.01006241    69.6509    0.00584894   -88.8827    0.00459256
06.16666667    SMA    SPT   60.00   229523353.8869   746720184.7580    0.00774265   165.8180   0.00896799   177.3096    0.00729614    66.6542    0.00459256
06.16666667    SPT    SMA   60.00  -229523353.8869  -746720184.7580    0.00176629   166.3143   0.00867422   -87.0100    0.00164563    45.7988    0.00459256
06.33333333    SMA    SPT   60.00   246228551.4299   741688641.2273    0.00639314    33.5021   0.00628699    35.9179    0.00431664   167.2643    0.00459256
06.33333333    SPT    SMA   60.00  -246228551.4299  -741688641.2273    0.00880015   139.7445   0.00341060   176.3680    0.00250573   145.9902    0.00459256
06.50000000    SMA    SPT   60.00   262465038.9305   736308707.0324    0.00468529  -135.6076   0.00562825   -26.1883    0.00235977    44.6503    0.00459256
06.50000000    SPT    SMA   60.00  -262465038.9305  -736308707.0324    0.00510848  -179.6729   0.00665474   106.9863    0.00731913     7.7629    0.00459256
06.66666667    SMA    SPT   60.00   278201909.3119   730590623.1839    0.00489646     6.5669   0.00625574  -104.5859    0.01250117    -3.8130    0.00459256
06.66666667    SPT    SMA   60.00  -278201909.3119  -730590623.1839    0.00399452   102.5684   0.00866249    52.6095    0.00663092  -153.7468    0.00459256
06.83333333    SMA    SPT   60.00   293409206.5471   724545274.3793    0.00420377    49.8109   0.00701668   -32.3971    0.00906687   -33.9259    0.00459256
06.83333333    SPT    SMA   60.00  -293409206.5471  -724545274.3793    0.00287367   175.1271   0.00041491  -103.9881    0.00521933   152.0638    0.00459256
07.00000000    SMA    SPT   60.00   308057982.6812   718184168.2837    0.00378312   -71.7392   0.00564403  -152.8314    0.00146864  -139.6479    0.00459256
07.00000000    SPT    SMA   60.00  -308057982.6812  -718184168.2837    0.00955760   -59.1745   0.00405090   -75.1175    0.01085512   102.6061    0.00459256
07.16666667    SMA    SPT   60.00   322120352.9365   711519413.6241    0.00175069   169.6408   0.00877642   178.1348    0.01182256    -2.9679    0.00459256
07.16666667    SPT    SMA   60.00  -322120352.9365  -711519413.6241    0.00650215    54.4506   0.00308930    21.0691    0.00867647    99.9131    0.00459256
07.33333333    SMA    SPT   60.00   335569548.7918   704563697.1398    0.00427428  -146.3244   0.00619089    52.1741    0.00114718   -38.0009    0.00459256
07.33333333    SPT    SMA   60.00  -335569548.7918  -704563697.1398    0.00526398  -141.2949   0.00334227    68.8673    0.00881964  -178.2419    0.00459256
07.50000000    SMA    SPT   60.00   348379968.9385   697330259.4324    0.01008139   -30.9248   0.01086451  -173.1112    0.00507067    -0.6008    0.00459256
07.50000000    SPT    SMA   60.00  -348379968.9385  -697330259.4324    0.00400465  -135.4877   0.00563048  -137.3175    0.00271270   -67.3242    0.00459256
07.66666667    SMA    SPT   60.00   360527228.0137   689832869.7618    0.00312968   152.3452   0.00299972   -95.8542    0.00127638  -117.3801    0.00459256
07.66666667    SPT    SMA   60.00  -360527228.0137  -689832869.7618    0.00767813    85.2668   0.00555489    26.4587    0.00188195  -174.9696    0.00459256
07.83333333    SMA    SPT   60.00   371988203.0193   682085799.8353    0.00397127   164.7378   0.00996683    30.7548    0.00388879   109.9212    0.00459256
07.83333333    SPT    SMA   60.00  -371988203.0193  -682085799.8353    0.00227775    10.1829   0.00463436   -72.8204    0.00194773   164.9383    0.00459256
08.00000000    SMA    SPT   60.00   382741077.3381   674103796.6408    0.00641026    39.0248   0.01201311  -110.9640    0.00906918   -96.4065    0.00459256
08.00000000    SPT    SMA   60.00  -382741077.3381  -674103796.6408    0.01252881    -6.3306   0.00311480   146.3562    0.00531600    -1.4408    0.00459256
15.50000000     PV    SPT   60.00  -231905788.3777   816086031.9887    0.00644781   106.1859   0.00179548    82.4633    0.00613156  -103.8887    0.00353310
15.50000000    SPT     PV   60.00   231905788.3777  -816086031.9887    0.00137678  -120.4839   0.00297010  -172.1721    0.00255538   173.4043    0.00353310
15.66666667     PV    SPT   60.00  -218410997.8944   820848574.1613    0.00389824  -171.1848   0.00462179    91.8749    0.00416252  -150.0074    0.00353310
15.66666667    SPT     PV   60.00   218410997.8944  -820848574.1613    0.00760420  -129.2390   0.00377754   -36.3165    0.00356820  -115.4178    0.00353310
15.83333333     PV    SPT   60.00  -204500449.6630   825321277.9681    0.00504940  -159.2281   0.00714469  -109.7713    0.00678237  -171.5033    0.00353310
15.83333333    SPT     PV   60.00   204500449.6630  -825321277.9681    0.00155418   -46.9877   0.00784412    20.7211    0.00793360     7.4121    0.00353310
16.00000000     PV    SPT   60.00  -190200623.2025   829495629.3633    0.00864525   137.5374   0.00389518  -116.6374    0.01095988   -94.2999    0.00353310
16.00000000    SPT     PV   60.00   190200623.2025  -829495629.3633    0.00520712   -77.4021   0.00568494   140.8986    0.00693675    62.9504    0.00353310
16.16666667     PV    SPT   60.00  -175538739.0455   833363682.2318    0.00374881   -26.3101   0.00347997   120.8150    0.00459784    44.6085    0.00353310
16.16666667    SPT     PV   60.00   175538739.0455  -833363682.2318    0.00494489    55.8348   0.00244065  -120.1585    0.00348839   157.4373    0.00353310
16.33333333    PDB     PV   60.00    69263535.2029    32796642.2091    0.14729708    -0.2469   0.00264990   148.6250    0.00629954    69.6967    0.00353310
16.33333333    PDB    SPT   60.00   -91279171.7188   869714715.7242    0.00458196   164.3081   0.00183061  -115.9298    0.00267705  -131.9383    0.00262432
16.33333333     PV    PDB   60.00   -69263535.2029   -32796642.2091    0.15100774    -2.1209   0.00565041    29.6513    0.00798836    41.9541    0.00353310
16.33333333     PV    SPT   60.00  -160542706.9218   836918073.5151    0.00197620   -23.3514   0.00806525   -45.2911    0.00093239    96.2978    0.00353310
16.33333333    SPT    PDB   60.00    91279171.7188  -869714715.7242    0.00295086    65.2184   0.00307812   141.4088    0.00284466  -173.1517    0.00262432
16.33333333    SPT     PV   60.00   160542706.9218  -836918073.5151    0.00724912  -162.7356   0.00314113   152.3496    0.01028391   128.9824    0.00353310
16.50000000    PDB     PV   60.00    68395905.7599    31340758.4557    0.15862334    -0.5595   0.00412636    56.7766    0.00893989    14.9251    0.00353310
16.50000000    PDB    SPT   60.00   -76845166.8708   871492795.6829    0.00428550   -61.3812   0.00310227   126.1537    0.00268388    15.8670    0.00262432
16.50000000     PV    PDB   60.00   -68395905.7599   -31340758.4557    0.16000290     0.2666   0.00417855   -11.1312    0.00254706   111.8412    0.00353310
16.50000000     PV    SPT   60.00  -145241072.6308   840152037.2273    0.00896917  -125.5919   0.00499132    88.5868    0.00466722    63.7785    0.00353310
16.50000000    SPT    PDB   60.00    76845166.8708  -871492795.6829    0.00622578   -71.0377   0.00018375    54.7721    0.00360009   -54.7262    0.00262432
16.50000000    SPT     PV   60.00   145241072.6308  -840152037.2273    0.00430960   -91.3812   0.00065428  -150.0291    0.00548005   166.3783    0.00353310
16.66666667   ALMA    PDB   60.00  -376654828.2431  -596536234.2220    0.00258321  -150.6712   0.00164707  -177.8758    0.00225101   -40.6327    0.00097312
16.66666667   ALMA     PV   60.00  -309256747.4201  -566631630.5080    0.00082759   -42.8009   0.00155516    97.8697    0.00149030   -75.5214    0.00131011
16.66666667   ALMA    SPT   60.00  -438919711.1231   276427786.8267    0.00175322    77.4472   0.00167466   -20.7918    0.00068877  -156.7541    0.00097312
