# SRC: SgrA 
# RA: 17 h 45 m 40.0409 s
# DEC: -28 deg 59 m 31.8820 s
# MJD: 48277.0000 - 48278.0069 
# RF: 14.9000 GHz 
# BW: 4.0000 GHz 
# PHASECAL: 1 
# AMPCAL: 1 
# -------------------------------------------------------------------------------------------------------------------------------------------------
# time (hr)   T1     T2    tint    U (lambda)       V (lambda)       Iamp (Jy)    Iphase(d)  Qamp (Jy)    Qphase(d)   Uamp (Jy)    Uphase(d)   sigma (Jy)
03.16666667   ALMA    SMA   60.00   354083977.1926  -300789292.7092    0.00153030    27.3239   0.00102160   -34.3851    0.00165925   154.3286    0.00170297
03.16666667   ALMA    SMT   60.00   141525316.4851  -326929437.3352    0.00580886   177.1351   0.00625107    78.8658    0.00327823   159.4899    0.00265388
03.16666667   ALMA    SPT   60.00   279882599.7380   209323763.3355    0.00203362   -85.3735   0.00237594    74.9215    0.00110767    52.7560    0.00097312
03.16666667    LMT   ALMA   60.00   -72304345.7788   261873824.7587    0.00097930  -129.1519   0.00051931   -96.9029    0.00121399   -69.1922    0.00057571
03.16666667    LMT    SMA   60.00   281779631.4138   -38915467.9505    0.00529264    -2.2714   0.00185849  -130.5177    0.00548646  -165.8785    0.00271699
03.16666667    LMT    SMT   60.00    69220970.7063   -65055612.5765    0.00626110    74.6424   0.00292204    39.6487    0.00703451   -47.5504    0.00423413
03.16666667    LMT    SPT   60.00   207578253.9592   471197588.0942    0.00108375   131.2293   0.00277633   179.3805    0.00101943  -165.7238    0.00155257
03.16666667    SMA   ALMA   60.00  -354083977.1926   300789292.7092    0.00122994   145.0195   0.00264141    97.1514    0.00006024   105.2210    0.00170297
03.16666667    SMA    LMT   60.00  -281779631.4138    38915467.9505    0.00307823   171.6839   0.00502313   147.4122    0.00307409    92.2245    0.00271699
03.16666667    SMA    SMT   60.00  -212558660.7075   -26140144.6260    0.01399625   -36.4626   0.02013785   150.4899    0.01883813   158.0879    0.01252473
03.16666667    SMA    SPT   60.00   -74201377.4546   510113056.0447    0.00504349  -141.1887   0.00159200  -113.3505    0.00458048   -63.4974    0.00459256
03.16666667    SMT   ALMA   60.00  -141525316.4851   326929437.3352    0.00335690   -56.6642   0.00065231   -35.9437    0.00707816    18.3256    0.00265388
03.16666667    SMT    LMT   60.00   -69220970.7063    65055612.5765    0.00819246     1.0233   0.00636277  -151.7296    0.00318638   -92.6613    0.00423413
03.16666667    SMT    SMA   60.00   212558660.7075    26140144.6260    0.01596775   -39.5673   0.01897765   -68.2789    0.01552259     5.8831    0.01252473
03.16666667    SMT    SPT   60.00   138357283.2529   536253200.6707    0.00830433  -134.9864   0.01135782   -36.0683    0.00282477   -54.5824    0.00715699
03.16666667    SPT   ALMA   60.00  -279882599.7380  -209323763.3355    0.00208700    33.9281   0.00092646  -100.9484    0.00077113  -102.1282    0.00097312
03.16666667    SPT    LMT   60.00  -207578253.9592  -471197588.0942    0.00122462  -157.6236   0.00153518    92.6045    0.00245893    83.7241    0.00155257
03.16666667    SPT    SMA   60.00    74201377.4546  -510113056.0447    0.01297280   118.3822   0.00676754   118.4774    0.00565009   -54.1498    0.00459256
03.16666667    SPT    SMT   60.00  -138357283.2529  -536253200.6707    0.00736199    13.2235   0.00719396  -178.8842    0.01435097     8.8379    0.00715699
03.33333333   ALMA    LMT   60.00    66440327.9447  -263341185.9142    0.00101794    28.9607   0.00082267   128.2811    0.00060832   -70.6715    0.00057571
03.33333333   ALMA    SMA   60.00   344791280.4334  -308180584.7713    0.00315770   119.3286   0.00273427   -27.6536    0.00261374    -8.6587    0.00170297
03.33333333   ALMA    SMT   60.00   135079469.6791  -329854804.5420    0.00088552  -178.3481   0.00362905    72.5461    0.00174597    30.8127    0.00265388
03.33333333   ALMA    SPT   60.00   283273308.7897   203367836.6504    0.00074217  -109.8447   0.00060842   -61.3368    0.00179775  -119.1389    0.00097312
03.33333333    LMT   ALMA   60.00   -66440327.9447   263341185.9142    0.00075214   -77.3467   0.00041601    53.4237    0.00033001    24.0334    0.00057571
03.33333333    LMT    SMA   60.00   278350952.4887   -44839398.8571    0.00287694   179.3554   0.00613860    58.5879    0.00139934    20.6612    0.00271699
03.33333333    LMT    SMT   60.00    68639141.7344   -66513618.6279    0.00721418    95.2417   0.00702280    80.8652    0.00841364   -99.2664    0.00423413
03.33333333    LMT    SPT   60.00   216832980.8450   466709022.5646    0.00147687   140.2839   0.00210164   101.8742    0.00140988   -12.8871    0.00155257
03.33333333    SMA   ALMA   60.00  -344791280.4334   308180584.7713    0.00055917   -30.2390   0.00359808     4.6120    0.00286561    68.0614    0.00170297
03.33333333    SMA    LMT   60.00  -278350952.4887    44839398.8571    0.00387791  -168.8409   0.00453095    45.6936    0.00354487    52.2003    0.00271699
03.33333333    SMA    SMT   60.00  -209711810.7543   -21674219.7708    0.01140272   154.8849   0.00756330   -95.8003    0.00789687    85.3678    0.01252473
03.33333333    SMA    SPT   60.00   -61517971.6437   511548421.4217    0.00510774  -123.7216   0.00631968    30.6337    0.00312413   113.4135    0.00459256
03.33333333    SMT   ALMA   60.00  -135079469.6791   329854804.5420    0.00474499   -99.7175   0.00124416  -109.8590    0.00273063  -156.7408    0.00265388
03.33333333    SMT    LMT   60.00   -68639141.7344    66513618.6279    0.00740850  -132.0618   0.00226277  -174.8450    0.00263144   -58.1903    0.00423413
03.33333333    SMT    SMA   60.00   209711810.7543    21674219.7708    0.02613353   138.8399   0.01851118   -13.2256    0.00709977    36.0077    0.01252473
03.33333333    SMT    SPT   60.00   148193839.1106   533222641.1925    0.00258256    86.4960   0.01634495   134.2007    0.00531312    39.3453    0.00715699
03.33333333    SPT   ALMA   60.00  -283273308.7897  -203367836.6504    0.00022640   -47.9795   0.00262169   176.2590    0.00145418    21.8303    0.00097312
03.33333333    SPT    LMT   60.00  -216832980.8450  -466709022.5646    0.00225440  -139.6449   0.00069559   151.3991    0.00207428    88.8882    0.00155257
03.33333333    SPT    SMA   60.00    61517971.6437  -511548421.4217    0.00488442   157.8356   0.00227451   177.7536    0.00349590    17.9489    0.00459256
03.33333333    SPT    SMT   60.00  -148193839.1106  -533222641.1925    0.00692461   -19.6540   0.01117337     1.5492    0.00747985   139.8136    0.00715699
03.50000000   ALMA    LMT   60.00    60449837.1700  -264683174.0014    0.00120132   114.0946   0.00071580  -145.7667    0.00072138    85.7682    0.00057571
03.50000000   ALMA    SMA   60.00   334842253.8752  -315368376.7162    0.00397536    43.2181   0.00299158   -62.1558    0.00304655   -34.4579    0.00170297
03.50000000   ALMA    SMT   60.00   128376491.4250  -332641110.0133    0.00761103  -163.6266   0.00535617   -74.9475    0.00585801   -57.0049    0.00265388
03.50000000   ALMA    SPT   60.00   286124790.9978   197345892.6637    0.00164328  -110.3217   0.00035191   -47.2849    0.00144438    59.4962    0.00097312
03.50000000    LMT   ALMA   60.00   -60449837.1700   264683174.0014    0.00045034   -64.5869   0.00057042    66.8450    0.00061054    21.0878    0.00057571
03.50000000    LMT    SMA   60.00   274392416.7052   -50685202.7148    0.00591738    35.1947   0.00257806   141.8678    0.00231999   163.7322    0.00271699
03.50000000    LMT    SMT   60.00    67926654.2550   -67957936.0119    0.00692889    57.7705   0.00436828   -43.0598    0.00210203   -74.0083    0.00423413
03.50000000    LMT    SPT   60.00   225674953.8278   462029066.6651    0.00082689    22.6596   0.00596694    28.7509    0.00253524   -47.3077    0.00155257
03.50000000    SMA   ALMA   60.00  -334842253.8752   315368376.7162    0.00248178    42.7212   0.00359268    78.2580    0.00069128    50.2638    0.00170297
03.50000000    SMA    LMT   60.00  -274392416.7052    50685202.7148    0.00492820  -125.6580   0.00386377     6.5720    0.00746238   125.3119    0.00271699
03.50000000    SMA    SMT   60.00  -206465762.4501   -17272733.2971    0.01878898   106.2648   0.02229304   100.7020    0.02590223     0.7043    0.01252473
03.50000000    SMA    SPT   60.00   -48717462.8774   512714269.3799    0.00781714  -135.7384   0.00495910  -116.0091    0.00539995   -58.5581    0.00459256
03.50000000    SMT   ALMA   60.00  -128376491.4250   332641110.0133    0.00488710    69.3497   0.00389478   153.2976    0.00210266   -89.9883    0.00265388
03.50000000    SMT    LMT   60.00   -67926654.2550    67957936.0119    0.00245295    14.1382   0.00495703    -9.9949    0.00833124   -54.8394    0.00423413
03.50000000    SMT    SMA   60.00   206465762.4501    17272733.2971    0.00669394     9.4678   0.01954182   120.4995    0.01606222    88.6529    0.01252473
03.50000000    SMT    SPT   60.00   157748299.5728   529987002.6770    0.00854580    64.7124   0.00473345   170.4859    0.00643574  -110.0324    0.00715699
03.50000000    SPT   ALMA   60.00  -286124790.9978  -197345892.6637    0.00106770    40.3164   0.00098106  -176.9420    0.00073658   115.5417    0.00097312
03.50000000    SPT    LMT   60.00  -225674953.8278  -462029066.6651    0.00124807    21.5188   0.00130830   167.0140    0.00054892  -137.4864    0.00155257
03.50000000    SPT    SMA   60.00    48717462.8774  -512714269.3799    0.00927364    -0.7986   0.01055194    57.9565    0.00509756   -75.1104    0.00459256
03.50000000    SPT    SMT   60.00  -157748299.5728  -529987002.6770    0.00594287    25.0375   0.01620817    -9.1300    0.01067663   -37.2495    0.00715699
03.66666667   ALMA    LMT   60.00    54344276.6946  -265897234.4697    0.00078616   132.4386   0.00036638   -17.1272    0.00057199  -152.0160    0.00057571
03.66666667   ALMA    SMA   60.00   324255836.0555  -322338986.1734    0.00338815  -165.8062   0.00247945  -128.5355    0.00384221    39.9563    0.00170297
03.66666667   ALMA    SMT   60.00   121429141.2231  -335283049.8580    0.00067751   -17.5621   0.00037983   162.6172    0.00716780  -149.3845    0.00265388
03.66666667   ALMA    SPT   60.00   288431618.4040   191269394.4880    0.00199416  -174.4757   0.00192997    40.2536    0.00059519    29.6654    0.00097312
03.66666667    LMT   ALMA   60.00   -54344276.6946   265897234.4697    0.00109832   124.0154   0.00138429    35.0410    0.00036738    -8.3608    0.00057571
03.66666667    LMT    SMA   60.00   269911559.3609   -56441751.7037    0.00715988  -178.1057   0.00097258    26.4672    0.00124318   -96.2169    0.00271699
03.66666667    LMT    SMT   60.00    67084864.5286   -69385815.3883    0.00703822   -63.5333   0.00876399   -85.0133    0.00493575  -125.5771    0.00423413
03.66666667    LMT    SPT   60.00   234087341.7094   457166628.9577    0.00105952   117.8801   0.00149078   141.9282    0.00304103  -153.6851    0.00155257
03.66666667    SMA   ALMA   60.00  -324255836.0555   322338986.1734    0.00231687   -33.3823   0.00286954   -71.2666    0.00136080   -63.9929    0.00170297
03.66666667    SMA    LMT   60.00  -269911559.3609    56441751.7037    0.00720545    73.4646   0.00520700   -89.2145    0.00292519    46.0291    0.00271699
03.66666667    SMA    SMT   60.00  -202826694.8324   -12944063.6846    0.02436467   -90.8971   0.01121411    55.4761    0.02654380  -137.5896    0.01252473
03.66666667    SMA    SPT   60.00   -35824217.6515   513608380.6614    0.00460946   124.4107   0.00446895    42.3251    0.01080844   106.6086    0.00459256
03.66666667    SMT   ALMA   60.00  -121429141.2231   335283049.8580    0.00393894   116.5084   0.00854025   -89.1345    0.00567125   135.1601    0.00265388
03.66666667    SMT    LMT   60.00   -67084864.5286    69385815.3883    0.00352606   -36.3994   0.01097804  -146.7361    0.00297183    32.4972    0.00423413
03.66666667    SMT    SMA   60.00   202826694.8324    12944063.6846    0.02207560   132.6710   0.01918755   118.5722    0.00938064   179.6018    0.01252473
03.66666667    SMT    SPT   60.00   167002477.1809   526552444.3461    0.00734568    30.6814   0.01617814   -15.0551    0.00209994   -96.7285    0.00715699
03.66666667    SPT   ALMA   60.00  -288431618.4040  -191269394.4880    0.00076163    48.5165   0.00018613  -103.4451    0.00062003    96.5986    0.00097312
03.66666667    SPT    LMT   60.00  -234087341.7094  -457166628.9577    0.00193681  -141.9689   0.00276618   121.5137    0.00301559    29.6084    0.00155257
03.66666667    SPT    SMA   60.00    35824217.6515  -513608380.6614    0.00291276   150.2003   0.00382855    70.2316    0.00411008   140.4775    0.00459256
03.66666667    SPT    SMT   60.00  -167002477.1809  -526552444.3461    0.00591090   127.6362   0.00156354  -101.2722    0.00917112    93.9926    0.00715699
03.83333333   ALMA    LMT   60.00    48135268.7997  -266981056.2861    0.00062571     0.9324   0.00127644   -59.2940    0.00029915   -74.4137    0.00057571
03.83333333   ALMA    SMA   60.00   313052178.8224  -329079144.1917    0.00148270   156.1296   0.00131339   120.2254    0.00368652    76.1615    0.00170297
03.83333333   ALMA    SMT   60.00   114250643.7493  -337775594.9937    0.00385655   -93.7901   0.00702983   -52.6641    0.00084513    50.8904    0.00265388
03.83333333   ALMA    SPT   60.00   290189399.8312   185149909.0829    0.00168454  -140.6973   0.00118050   -29.4625    0.00251170  -168.5675    0.00097312
03.83333333    LMT   ALMA   60.00   -48135268.7997   266981056.2861    0.00037118   179.0880   0.00107742    68.6927    0.00090391   -37.0799    0.00057571
03.83333333    LMT    SMA   60.00   264916910.0227   -62098087.9056    0.00292276   130.7984   0.00382292    37.4193    0.00065836   -21.2328    0.00271699
03.83333333    LMT    SMT   60.00    66115374.9496   -70794538.7077    0.00622325  -166.7411   0.00546477   170.2398    0.00271412    13.7240    0.00423413
03.83333333    LMT    SPT   60.00   242054131.0315   452130965.3690    0.00243057   -32.6799   0.00255789  -162.1180    0.00118968  -124.8036    0.00155257
03.83333333    SMA   ALMA   60.00  -313052178.8224   329079144.1917    0.00285968   -46.2969   0.00361403   -79.5637    0.00094807    77.5678    0.00170297
03.83333333    SMA    LMT   60.00  -264916910.0227    62098087.9056    0.00252810  -107.4455   0.00205539   172.2276    0.00529129    24.2990    0.00271699
03.83333333    SMA    SMT   60.00  -198801535.0731    -8696450.8021    0.01415894  -148.7561   0.02026920  -125.4419    0.02565661    57.9844    0.01252473
03.83333333    SMA    SPT   60.00   -22862778.9912   514229053.2746    0.00143737    14.5805   0.00900604    15.7571    0.00619308   -75.0100    0.00459256
03.83333333    SMT   ALMA   60.00  -114250643.7493   337775594.9937    0.00421067     4.1827   0.00323979   -38.5097    0.00461440   -31.1802    0.00265388
03.83333333    SMT    LMT   60.00   -66115374.9496    70794538.7077    0.00810105   137.1800   0.00673350   -37.8974    0.00332169    72.6115    0.00423413
03.83333333    SMT    SMA   60.00   198801535.0731     8696450.8021    0.01205536  -100.9002   0.01012620    -7.4344    0.01341891  -173.0571    0.01252473
03.83333333    SMT    SPT   60.00   175938756.0818   522925504.0767    0.00728024   155.1864   0.01019265    97.6572    0.00817310   -74.8313    0.00715699
03.83333333    SPT   ALMA   60.00  -290189399.8312  -185149909.0829    0.00038873    71.3712   0.00220960  -101.9827    0.00298173  -171.6827    0.00097312
03.83333333    SPT    LMT   60.00  -242054131.0315  -452130965.3690    0.00377068   109.1213   0.00239327   -60.6080    0.00099799  -170.0899    0.00155257
03.83333333    SPT    SMA   60.00    22862778.9912  -514229053.2746    0.00777746   -96.2275   0.00762286   -72.8646    0.00260258   167.1475    0.00459256
03.83333333    SPT    SMT   60.00  -175938756.0818  -522925504.0767    0.00683659    95.7864   0.01443153   158.5553    0.01705888   158.4757    0.00715699
04.00000000    LMT    SMA   60.00   259417976.2893   -67643444.1631    0.00084246  -126.0665   0.00415458  -155.9437    0.00524989  -170.8763    0.00271699
04.00000000    LMT    SMT   60.00    65020030.9967   -72181424.3850    0.01074517  -165.9943   0.00344919  -143.3105    0.00193602   124.2972    0.00423413
04.00000000    LMT    SPT   60.00   249560156.5576   446931661.5708    0.00255801    64.9008   0.00061965    10.3083    0.00383932   177.4744    0.00155257
04.00000000    SMA    LMT   60.00  -259417976.2893    67643444.1631    0.00401899  -119.7879   0.00327779    -9.5658    0.00193846    61.3505    0.00271699
04.00000000    SMA    SMT   60.00  -194397945.2926    -4537980.2219    0.00763809   173.4726   0.00947561   -94.7861    0.00726836    89.8689    0.01252473
04.00000000    SMA    SPT   60.00    -9857819.7317   514575105.7338    0.00378309  -102.1587   0.00245152  -134.6344    0.00674624   -49.5602    0.00459256
04.00000000    SMT    LMT   60.00   -65020030.9967    72181424.3850    0.00360350   -26.0603   0.00878201    97.8802    0.00364790    33.6366    0.00423413
04.00000000    SMT    SMA   60.00   194397945.2926     4537980.2219    0.01651410   154.3735   0.01852810   120.4237    0.01170742    33.5489    0.01252473
04.00000000    SMT    SPT   60.00   184540125.5609   519113085.9557    0.01107047   -40.2073   0.00757493    -4.6725    0.00760921   -41.3626    0.00715699
04.00000000    SPT    LMT   60.00  -249560156.5576  -446931661.5708    0.00058866   -51.0841   0.00140183  -141.3483    0.00416167    82.9309    0.00155257
04.00000000    SPT    SMA   60.00     9857819.7317  -514575105.7338    0.01044055  -141.9306   0.01008920    60.8983    0.00219549  -109.5273    0.00459256
04.00000000    SPT    SMT   60.00  -184540125.5609  -519113085.9557    0.00563627    36.9589   0.00104360   -74.0855    0.00896739   127.8435    0.00715699
04.16666667    LMT    SMA   60.00   253425225.6938   -73067264.5753    0.00413954   -59.3098   0.00186715    10.6135    0.00139739   117.5969    0.00271699
04.16666667    LMT    SPT   60.00   256591130.1417   441578614.7333    0.00035256    -5.3964   0.00068878  -149.3486    0.00128358   -63.8660    0.00155257
04.16666667    SMA    LMT   60.00  -253425225.6938    73067264.5753    0.00422274   -77.7197   0.00330525  -131.4317    0.00368473   -46.0985    0.00271699
04.16666667    SMA    SPT   60.00     3165904.4479   514645879.3086    0.01277618   -40.6657   0.00607522    25.0520    0.00855338  -142.2368    0.00459256
04.16666667    SPT    LMT   60.00  -256591130.1417  -441578614.7333    0.00224349   109.0517   0.00180627  -122.2690    0.00165825  -108.5532    0.00155257
04.16666667    SPT    SMA   60.00    -3165904.4479  -514645879.3086    0.00506983    87.0949   0.00239632   -15.3644    0.01175948   -66.9956    0.00459256
04.33333333    SMA    SPT   60.00    16183602.1485   514441239.2775    0.00304381   100.3248   0.00418122    -2.6231    0.00344238  -104.6140    0.00459256
04.33333333    SPT    SMA   60.00   -16183602.1485  -514441239.2775    0.00506059    95.6821   0.00310486  -169.4146    0.00948589   -30.3063    0.00459256
04.50000000    SMA    SPT   60.00    29170493.4426   513961575.1842    0.00155632  -162.6526   0.00246460  -128.8819    0.01007216  -117.4931    0.00459256
04.50000000    SPT    SMA   60.00   -29170493.4426  -513961575.1842    0.00266594   162.0200   0.00547745  -121.2229    0.00323344    60.4529    0.00459256
04.66666667    SMA    SPT   60.00    42101857.0445   513207800.0968    0.00839953    38.6382   0.00608792   117.7529    0.00465458     8.0423    0.00459256
04.66666667    SPT    SMA   60.00   -42101857.0445  -513207800.0968    0.00212375   151.8252   0.00236665  -130.6658    0.00607957   -31.3137    0.00459256
04.83333333    SMA    SPT   60.00    54953077.3686   512181348.8690    0.00715214   137.7001   0.00563500   -38.7990    0.00226492    14.4351    0.00459256
04.83333333    SPT    SMA   60.00   -54953077.3686  -512181348.8690    0.00298129  -130.7652   0.00755263    11.6517    0.01194449   152.6178    0.00459256
05.00000000    SMA    SPT   60.00    67699691.3866   510884175.4089    0.00106481   132.9249   0.00125560    62.9859    0.00706117   131.5011    0.00459256
05.00000000    SPT    SMA   60.00   -67699691.3866  -510884175.4089    0.00819591   -56.5122   0.00883413   -36.4666    0.01173094   -27.4816    0.00459256
05.16666667    SMA    SPT   60.00    80317435.1942   509318748.9600    0.00518807   -77.7461   0.00339748    92.9100    0.00237771  -160.6364    0.00459256
05.16666667    SPT    SMA   60.00   -80317435.1942  -509318748.9600    0.01277003  -150.7770   0.00832465  -161.1998    0.00398750  -118.1593    0.00459256
05.33333333    SMA    SPT   60.00    92782290.1990   507488049.4006    0.00781018    54.9141   0.00267323   163.0769    0.00470576   117.7302    0.00459256
05.33333333    SPT    SMA   60.00   -92782290.1990  -507488049.4006    0.00406088   -32.7065   0.00520911  -100.4866    0.00794698    72.6477    0.00459256
05.50000000    SMA    SPT   60.00   105070528.8410   505395561.5712    0.00110480   137.3872   0.00575183    14.8898    0.00229991  -151.4056    0.00459256
05.50000000    SPT    SMA   60.00  -105070528.8410  -505395561.5712    0.01355486  -139.5988   0.00715058  -149.5323    0.00871504   -35.8619    0.00459256
05.66666667    SMA    SPT   60.00   117158759.7596   503045268.6414    0.00391178  -168.3823   0.00309140   -38.4459    0.00762592  -119.0137    0.00459256
05.66666667    SPT    SMA   60.00  -117158759.7596  -503045268.6414    0.00870217   -32.0186   0.00591238    89.7711    0.00784189   143.3222    0.00459256
05.83333333    SMA    SPT   60.00   129023972.3200   500441644.5274    0.00607575   -17.3473   0.00471491   -85.9241    0.00307813  -176.9393    0.00459256
05.83333333    SPT    SMA   60.00  -129023972.3200  -500441644.5274    0.00851634    -3.7965   0.00795037   176.2746    0.00691441  -149.4696    0.00459256
06.00000000    SMA    SPT   60.00   140643580.4159   497589645.3757    0.00609023   125.9787   0.00428320     2.8328    0.00498946   111.0753    0.00459256
06.00000000    SPT    SMA   60.00  -140643580.4159  -497589645.3757    0.00438066   -52.0486   0.00952945    84.9187    0.00386779   -31.3763    0.00459256
06.16666667    SMA    SPT   60.00   151995465.4629   494494700.1286    0.00342260   173.3623   0.00389222  -117.0154    0.00646352  -112.3030    0.00459256
06.16666667    SPT    SMA   60.00  -151995465.4629  -494494700.1286    0.00341908    36.3942   0.00475049   -82.9545    0.00658371     8.9016    0.00459256
06.33333333    SMA    SPT   60.00   163058018.5024   491162700.1905    0.00944327    32.8850   0.00750040    53.2813    0.00670630    91.5901    0.00459256
06.33333333    SPT    SMA   60.00  -163058018.5024  -491162700.1905    0.00585767   179.2482   0.00962275   -47.2579    0.00500489   109.0968    0.00459256
06.50000000    SMA    SPT   60.00   173810181.3362   487599988.2126    0.00053129    63.4875   0.00353385    99.4406    0.00308624  -105.6739    0.00459256
06.50000000    SPT    SMA   60.00  -173810181.3362  -487599988.2126    0.00805029   -81.7230   0.01073098  -168.0608    0.00267067   -88.8027    0.00459256
06.66666667    SMA    SPT   60.00   184231486.6110   483813346.0196    0.00063051   135.1809   0.00129929  -102.0065    0.00698176   -42.9008    0.00459256
06.66666667    SPT    SMA   60.00  -184231486.6110  -483813346.0196    0.00371449   132.8898   0.01559294   123.9595    0.00823816    -7.8225    0.00459256
06.83333333    SMA    SPT   60.00   194302096.7801   479809981.7001    0.00440452  -174.8853   0.00386434    38.1446    0.00215722  -150.0611    0.00459256
06.83333333    SPT    SMA   60.00  -194302096.7801  -479809981.7001    0.00395962  -163.6872   0.01287949   125.3836    0.00220224   -84.1558    0.00459256
07.00000000    SMA    SPT   60.00   204002841.8645   475597515.8857    0.01124199   134.1455   0.00509482   106.6708    0.00797652  -121.3824    0.00459256
07.00000000    SPT    SMA   60.00  -204002841.8645  -475597515.8857    0.00386135   137.8710   0.00385051   126.0650    0.00870023  -175.9129    0.00459256
07.16666667    SMA    SPT   60.00   213315255.9446   471183967.2444    0.00235225    -9.7414   0.00766451  -164.6320    0.00363435   -73.3867    0.00459256
07.16666667    SPT    SMA   60.00  -213315255.9446  -471183967.2444    0.00773971  -143.9308   0.00216343     2.9408    0.01317683    37.7003    0.00459256
07.33333333    SMA    SPT   60.00   222221612.3110   466577737.2170    0.00928253    63.2602   0.00600264    54.2273    0.00220864    32.2311    0.00459256
07.33333333    SPT    SMA   60.00  -222221612.3110  -466577737.2170    0.00125111   175.9009   0.00784478  -145.5682    0.00261359   116.2727    0.00459256
07.50000000    SMA    SPT   60.00   230704957.2082   461787594.0241    0.00740538    95.6447   0.01030026   130.6475    0.00573515   110.6010    0.00459256
07.50000000    SPT    SMA   60.00  -230704957.2082  -461787594.0241    0.00697905    19.4709   0.00481842  -153.5318    0.00390847   111.7877    0.00459256
07.66666667    SMA    SPT   60.00   238749142.1068   456822655.9756    0.00318258    60.8780   0.00656157    79.4162    0.00720409   119.0766    0.00459256
07.66666667    SPT    SMA   60.00  -238749142.1068  -456822655.9756    0.00326420    47.0040   0.00380511   -98.0299    0.00490035    85.0933    0.00459256
07.83333333    SMA    SPT   60.00   246338854.4439   451692374.1132    0.00692301   144.9487   0.00817783    85.2966    0.00101710   158.2641    0.00459256
07.83333333    SPT    SMA   60.00  -246338854.4439  -451692374.1132    0.00748535    24.3973   0.00881627  -177.9956    0.00425756  -123.3451    0.00459256
08.00000000    SMA    SPT   60.00   253459646.7705   446406514.2199    0.01186996   -39.5295   0.00269370   -70.0625    0.00107059  -171.4721    0.00459256
08.00000000    SPT    SMA   60.00  -253459646.7705  -446406514.2199    0.00491844   -50.3639   0.00511555  -165.6041    0.00534542    44.7981    0.00459256
15.50000000     PV    SPT   60.00  -153573166.5257   540430305.6281    0.00126501   144.4327   0.00563822   159.6581    0.00519147    62.2410    0.00353310
15.50000000    SPT     PV   60.00   153573166.5257  -540430305.6281    0.00272193    -0.9540   0.00197501  -150.9363    0.00704076    20.2949    0.00353310
15.66666667     PV    SPT   60.00  -144636616.3834   543584166.8890    0.00450567   -48.2983   0.00408441    79.9392    0.00453481   -47.9408    0.00353310
15.66666667    SPT     PV   60.00   144636616.3834  -543584166.8890    0.00564489   -75.7820   0.01113278   -18.4011    0.01058273   -87.7057    0.00353310
15.83333333     PV    SPT   60.00  -135424742.2212   546546090.7433    0.00536483  -104.5460   0.00187299   154.3788    0.01055217   132.1822    0.00353310
15.83333333    SPT     PV   60.00   135424742.2212  -546546090.7433    0.00160254   -96.5854   0.00501164  -123.3863    0.00277364    24.2149    0.00353310
16.00000000     PV    SPT   60.00  -125955079.3652   549310439.0006    0.00731754  -145.7174   0.00268002    63.8052    0.00224789   -44.7061    0.00353310
16.00000000    SPT     PV   60.00   125955079.3652  -549310439.0006    0.00622102   174.1809   0.00353106    51.4256    0.00839518    -6.4171    0.00353310
16.16666667     PV    SPT   60.00  -116245653.8568   551871949.5668    0.00329746  -112.2194   0.00185479  -177.1198    0.00473231   -84.9321    0.00353310
16.16666667    SPT     PV   60.00   116245653.8568  -551871949.5668    0.00782347   -65.2896   0.00135101    85.4026    0.00097677   -62.1216    0.00353310
16.33333333    PDB     PV   60.00    45867852.2010    21718665.2852    0.00554568   -31.8328   0.00578062   103.9802    0.00623075   -80.6546    0.00353310
16.33333333    PDB    SPT   60.00   -60447095.9383   575944411.7462    0.00466877  -139.2458   0.00411925   117.4580    0.00055212   127.6750    0.00262432
16.33333333     PV    PDB   60.00   -45867852.2010   -21718665.2852    0.00735801   -22.7025   0.00089105   -96.4600    0.00550241    56.4005    0.00353310
16.33333333     PV    SPT   60.00  -106314948.1393   554225746.4611    0.00928691    69.0697   0.00795201   119.9106    0.00602901   135.7266    0.00353310
16.33333333    SPT    PDB   60.00    60447095.9383  -575944411.7462    0.00254794   -89.0686   0.00609839    34.8298    0.00212502  -178.7428    0.00262432
16.33333333    SPT     PV   60.00   106314948.1393  -554225746.4611    0.01370685   -22.8383   0.00535807   -61.0826    0.00292194  -176.7345    0.00353310
16.50000000    PDB     PV   60.00    45293288.7033    20754546.7107    0.01527805    18.8810   0.00331960   -11.0475    0.00230992   149.7180    0.00353310
16.50000000    PDB    SPT   60.00   -50888577.1722   577121895.8078    0.00194465   -41.3769   0.00438876    68.0249    0.00424168   139.4342    0.00262432
16.50000000     PV    PDB   60.00   -45293288.7033   -20754546.7107    0.00826299     1.9333   0.00397619  -175.5012    0.00343163   154.5123    0.00353310
16.50000000     PV    SPT   60.00   -96181865.8755   556367349.0972    0.00033116   -82.1955   0.00473454    84.3082    0.00517521   -70.4240    0.00353310
16.50000000    SPT    PDB   60.00    50888577.1722  -577121895.8078    0.00398404    94.3803   0.00097015    13.5636    0.00296456   175.9808    0.00262432
16.50000000    SPT     PV   60.00    96181865.8755  -556367349.0972    0.00514437  -168.4128   0.00911409     9.4605    0.00149458    17.9715    0.00353310
16.66666667   ALMA    PDB   60.00  -249429197.3699  -395039550.6625    0.00240263   -81.4858   0.00195319   -42.5892    0.00058722     0.7410    0.00097312
