# SRC: SgrA 
# RA: 17 h 45 m 40.0409 s
# DEC: -28 deg 59 m 31.8820 s
# MJD: 48277.0000 - 48278.0069 
# RF: 8.4500 GHz 
# BW: 4.0000 GHz 
# PHASECAL: 1 
# AMPCAL: 1 
# -------------------------------------------------------------------------------------------------------------------------------------------------
# time (hr)   T1     T2    tint    U (lambda)       V (lambda)       Iamp (Jy)    Iphase(d)  Qamp (Jy)    Qphase(d)   Uamp (Jy)    Uphase(d)   sigma (Jy)
03.16666667    LMT   ALMA   60.00   -41004813.5457   148512336.8598    0.00104233  -159.6713   0.00035343   -25.3270    0.00054260   141.7031    0.00057571
03.16666667    LMT    SMA   60.00   159801200.3656   -22069510.3478    0.00684261   178.8289   0.00134294   134.1218    0.00090103   -67.5976    0.00271699
03.16666667    LMT    SMT   60.00    39256188.0851   -36893954.7833    0.00590999    36.2306   0.00066317  -132.4453    0.01211660   103.7341    0.00423413
03.16666667    LMT    SPT   60.00   117720553.4198   267222793.2481    0.00419695   156.6492   0.00212970   154.7001    0.00091178    42.2450    0.00155257
03.16666667    SMA   ALMA   60.00  -200806013.9113   170581847.2076    0.00190316    79.3719   0.00156453  -156.0566    0.00202985   132.1471    0.00170297
03.16666667    SMA    LMT   60.00  -159801200.3656    22069510.3478    0.00011719   150.5390   0.00059145    55.0490    0.00335070   -43.8863    0.00271699
03.16666667    SMA    SMT   60.00  -120545012.2804   -14824444.4356    0.02344083   -65.9060   0.01224994    69.2979    0.01516720  -104.9739    0.01252473
03.16666667    SMA    SPT   60.00   -42080646.9457   289292303.5958    0.01011821   167.9159   0.00240218   -20.8811    0.00650492    25.4664    0.00459256
03.16666667    SMT   ALMA   60.00   -80261001.6308   185406291.6431    0.00688989   106.5689   0.00362512   -69.3719    0.00470646  -136.2998    0.00265388
03.16666667    SMT    LMT   60.00   -39256188.0851    36893954.7833    0.00796662    46.9867   0.00787462    17.0410    0.00994608  -151.3646    0.00423413
03.16666667    SMT    SMA   60.00   120545012.2804    14824444.4356    0.01864447   -77.5590   0.01101713   101.3161    0.01712552   -73.7954    0.01252473
03.16666667    SMT    SPT   60.00    78464365.3347   304116748.0314    0.00889963   -21.5088   0.00542362  -151.0275    0.00454436  -126.6236    0.00715699
03.16666667    SPT   ALMA   60.00  -158725366.9655  -118710456.3882    0.00259556  -163.8634   0.00067486  -147.2425    0.00019035  -160.0219    0.00097312
03.16666667    SPT    LMT   60.00  -117720553.4198  -267222793.2481    0.00040069    -9.1189   0.00041235  -142.5564    0.00118832   -85.3022    0.00155257
03.16666667    SPT    SMA   60.00    42080646.9457  -289292303.5958    0.00891591    42.3644   0.00230978  -107.1601    0.00545896   -65.4987    0.00459256
03.16666667    SPT    SMT   60.00   -78464365.3347  -304116748.0314    0.01146329    16.3342   0.01825691  -120.8050    0.00460203  -172.4245    0.00715699
03.33333333   ALMA    LMT   60.00    37679246.3847  -149344498.0520    0.00035775   -71.6831   0.00110769   111.4448    0.00048581    18.2768    0.00057571
03.33333333   ALMA    SMA   60.00   195535994.6082  -174773553.1085    0.00215492   165.2008   0.00240238    11.4418    0.00118568    17.7958    0.00170297
03.33333333   ALMA    SMT   60.00    76605471.0596  -187065308.6161    0.00348882   -98.0797   0.00189067   -37.6283    0.00249120    51.6063    0.00265388
03.33333333   ALMA    SPT   60.00   160648285.8572   115332766.4226    0.00133434   146.6402   0.00052152   147.0706    0.00143194   147.2397    0.00097312
03.33333333    LMT   ALMA   60.00   -37679246.3847   149344498.0520    0.00025896   -73.2935   0.00123552   117.2794    0.00016746  -107.0709    0.00057571
03.33333333    LMT    SMA   60.00   157856748.2235   -25429055.0565    0.00224230    20.4819   0.00264839    50.6020    0.00379282    89.6151    0.00271699
03.33333333    LMT    SMT   60.00    38926224.6749   -37720810.5641    0.00774961   -99.0816   0.00815682    37.9217    0.00186538   -24.0152    0.00423413
03.33333333    LMT    SPT   60.00   122969039.4725   264677264.4746    0.00256031     1.1905   0.00177539    85.5841    0.00305526   -44.4011    0.00155257
03.33333333    SMA   ALMA   60.00  -195535994.6082   174773553.1085    0.00155681  -120.5436   0.00158354   139.2127    0.00253962    57.6828    0.00170297
03.33333333    SMA    LMT   60.00  -157856748.2235    25429055.0565    0.00268275   146.8201   0.00434749   -36.2710    0.00373049    -3.4077    0.00271699
03.33333333    SMA    SMT   60.00  -118930523.5486   -12291755.5076    0.00372422    33.6644   0.01570458  -102.9178    0.01085177   -88.6237    0.01252473
03.33333333    SMA    SPT   60.00   -34887708.7510   290106319.5311    0.00643986   111.6412   0.00561397  -148.7171    0.00942902   126.1498    0.00459256
03.33333333    SMT   ALMA   60.00   -76605471.0596   187065308.6161    0.00517272   -84.8509   0.00209825    51.9061    0.00352005   -22.9807    0.00265388
03.33333333    SMT    LMT   60.00   -38926224.6749    37720810.5641    0.00876977     0.7454   0.01300146   -12.1497    0.00508089   170.3485    0.00423413
03.33333333    SMT    SMA   60.00   118930523.5486    12291755.5076    0.01913012   -23.7244   0.01157665   109.9305    0.01825385    19.0153    0.01252473
03.33333333    SMT    SPT   60.00    84042814.7976   302398075.0387    0.00921969  -114.3603   0.01717143  -119.1217    0.00950649    79.0510    0.00715699
03.33333333    SPT   ALMA   60.00  -160648285.8572  -115332766.4226    0.00117353   -29.5601   0.00107149    33.9627    0.00103272    45.8009    0.00097312
03.33333333    SPT    LMT   60.00  -122969039.4725  -264677264.4746    0.00146203  -147.2287   0.00148951    96.0028    0.00056585    27.2187    0.00155257
03.33333333    SPT    SMA   60.00    34887708.7510  -290106319.5311    0.00580184   144.1938   0.00487357   -24.2555    0.00671204    -6.2016    0.00459256
03.33333333    SPT    SMT   60.00   -84042814.7976  -302398075.0387    0.00800218   128.6994   0.00223000    24.4593    0.00754465   135.7389    0.00715699
03.50000000   ALMA    LMT   60.00    34281954.6367  -150105558.4102    0.00095872    -2.2433   0.00077589    64.6050    0.00026595   173.8995    0.00057571
03.50000000   ALMA    SMA   60.00   189893761.4259  -178849851.2249    0.00106282   143.0117   0.00344767   -30.8397    0.00254807   -51.3987    0.00170297
03.50000000   ALMA    SMT   60.00    72804117.6202  -188645461.7189    0.00369071  -110.0236   0.00181374  -130.6445    0.00533412   118.4045    0.00265388
03.50000000   ALMA    SPT   60.00   162265401.6061   111917637.1147    0.00317610  -164.2047   0.00217042   -59.1955    0.00296136  -137.9967    0.00097312
03.50000000    LMT   ALMA   60.00   -34281954.6367   150105558.4102    0.00026761  -155.6695   0.00121553  -113.2917    0.00054360    33.3343    0.00057571
03.50000000    LMT    SMA   60.00   155611806.7892   -28744292.8148    0.00246837   -75.4831   0.00226172    93.2327    0.00541225    39.1826    0.00271699
03.50000000    LMT    SMT   60.00    38522162.9836   -38539903.3088    0.00653540   -65.8510   0.00510712     5.3358    0.00300751   151.0473    0.00423413
03.50000000    LMT    SPT   60.00   127983446.9694   262023195.5248    0.00246514    -0.5152   0.00153944   106.1126    0.00369075   117.1448    0.00155257
03.50000000    SMA   ALMA   60.00  -189893761.4259   178849851.2249    0.00295906  -158.3195   0.00236050   -40.3237    0.00257476   -19.3253    0.00170297
03.50000000    SMA    LMT   60.00  -155611806.7892    28744292.8148    0.00477085  -118.2897   0.00731904    85.9547    0.00415454  -143.9880    0.00271699
03.50000000    SMA    SMT   60.00  -117089643.8056    -9795610.4940    0.01668277    53.2977   0.01284897   -56.9083    0.01460553   -29.9221    0.01252473
03.50000000    SMA    SPT   60.00   -27628359.8197   290767488.3396    0.00451123     9.7123   0.00279442    60.7098    0.00603122    50.8270    0.00459256
03.50000000    SMT   ALMA   60.00   -72804117.6202   188645461.7189    0.00248751   160.1000   0.00320670  -171.2289    0.00520584   154.3560    0.00265388
03.50000000    SMT    LMT   60.00   -38522162.9836    38539903.3088    0.00474402   -67.1728   0.00472130   -12.9444    0.00262772   -22.3580    0.00423413
03.50000000    SMT    SMA   60.00   117089643.8056     9795610.4940    0.02458483   101.3585   0.03896612    67.7169    0.02236748  -108.0373    0.01252473
03.50000000    SMT    SPT   60.00    89461283.9859   300563098.8336    0.00684743   -16.8575   0.00252336    47.8852    0.00244408   157.2128    0.00715699
03.50000000    SPT   ALMA   60.00  -162265401.6061  -111917637.1147    0.00075339   -14.7680   0.00038495   -88.9263    0.00229431   134.9411    0.00097312
03.50000000    SPT    LMT   60.00  -127983446.9694  -262023195.5248    0.00180745   132.5702   0.00275912  -167.1275    0.00045530    63.2537    0.00155257
03.50000000    SPT    SMA   60.00    27628359.8197  -290767488.3396    0.00892810    50.6879   0.01312397   177.6877    0.00525821  -178.2420    0.00459256
03.50000000    SPT    SMT   60.00   -89461283.9859  -300563098.8336    0.01060561    16.4940   0.01083376   125.7285    0.00475878  -139.7343    0.00715699
03.66666667   ALMA    LMT   60.00    30819405.2395  -150794069.2127    0.00026550  -154.8923   0.00027931  -154.4938    0.00027674   -59.3932    0.00057571
03.66666667   ALMA    SMA   60.00   183890054.6758  -182802982.0916    0.00149695  -166.4645   0.00092576    72.1257    0.00023728  -170.7040    0.00170297
03.66666667   ALMA    SMT   60.00    68864177.4051  -190143743.0403    0.00238645    78.4549   0.00415265   133.4480    0.00490984    66.4306    0.00265388
03.66666667   ALMA    SPT   60.00   163573635.9405   108471569.3573    0.00254200  -176.8068   0.00058524   145.0574    0.00110244  -133.2985    0.00097312
03.66666667    LMT   ALMA   60.00   -30819405.2395   150794069.2127    0.00049905    11.5045   0.00025980    45.1138    0.00043141   169.3650    0.00057571
03.66666667    LMT    SMA   60.00   153070649.4362   -32008912.8789    0.00376179   -97.1854   0.00288161    43.0108    0.00308530   100.3991    0.00271699
03.66666667    LMT    SMT   60.00    38044772.1655   -39349673.8276    0.00258527    22.0093   0.00579756   131.2137    0.00446073  -153.3401    0.00423413
03.66666667    LMT    SPT   60.00   132754230.7010   259265638.5700    0.00089168   148.0224   0.00336061   -10.2809    0.00279261    13.5302    0.00155257
03.66666667    SMA   ALMA   60.00  -183890054.6758   182802982.0916    0.00293366    62.5971   0.00048242  -158.4998    0.00330987   158.6609    0.00170297
03.66666667    SMA    LMT   60.00  -153070649.4362    32008912.8789    0.00102311   -74.6803   0.00513205   -42.1573    0.00064681   -63.8878    0.00271699
03.66666667    SMA    SMT   60.00  -115025877.2707    -7340760.9487    0.00512614    92.8134   0.02462807   -83.6534    0.00983274    11.8666    0.01252473
03.66666667    SMA    SPT   60.00   -20316418.7353   291274551.4489    0.00783209    91.1754   0.00452403  -103.3735    0.00758151   107.8479    0.00459256
03.66666667    SMT   ALMA   60.00   -68864177.4051   190143743.0403    0.00375707   124.1406   0.00241420   177.2875    0.00247332    92.6097    0.00265388
03.66666667    SMT    LMT   60.00   -38044772.1655    39349673.8276    0.00055827    -9.2410   0.00326671    -4.5920    0.00208017    46.4990    0.00423413
03.66666667    SMT    SMA   60.00   115025877.2707     7340760.9487    0.02140863   179.6579   0.01491645    46.1789    0.02587940  -153.0115    0.01252473
03.66666667    SMT    SPT   60.00    94709458.5355   298615312.3976    0.00879255    14.5399   0.00521152   -74.9196    0.01134757   -55.6015    0.00715699
03.66666667    SPT   ALMA   60.00  -163573635.9405  -108471569.3573    0.00207261    53.9049   0.00174141   169.6041    0.00166661  -145.0199    0.00097312
03.66666667    SPT    LMT   60.00  -132754230.7010  -259265638.5700    0.00117374  -108.4990   0.00152614    51.3344    0.00262440   134.5710    0.00155257
03.66666667    SPT    SMA   60.00    20316418.7353  -291274551.4489    0.00452725   -12.7912   0.00621598   173.2125    0.00426573   -62.4522    0.00459256
03.66666667    SPT    SMT   60.00   -94709458.5355  -298615312.3976    0.02030043   -35.6319   0.01000766   -41.9698    0.01108243  -147.1845    0.00715699
03.83333333   ALMA    LMT   60.00    27298189.3529  -151408719.8401    0.00088762   -86.8511   0.00067855    96.6738    0.00093769   158.2924    0.00057571
03.83333333   ALMA    SMA   60.00   177536302.7550  -186625420.6993    0.00105300    74.2701   0.00489139  -153.5418    0.00025250   146.1533    0.00170297
03.83333333   ALMA    SMT   60.00    64793150.3142  -191557300.5166    0.00259167   -45.8230   0.00094649   128.8324    0.00344414  -102.0861    0.00265388
03.83333333   ALMA    SPT   60.00   164570498.5620   105001122.9363    0.00206616   -25.7851   0.00124468   -60.6612    0.00222632    16.1971    0.00097312
03.83333333    LMT   ALMA   60.00   -27298189.3529   151408719.8401    0.00093237  -114.0066   0.00022271   123.3513    0.00120085    81.5623    0.00057571
03.83333333    LMT    SMA   60.00   150238113.4021   -35216700.8592    0.00299417   -82.2301   0.00155033   -27.4115    0.00310920    66.9125    0.00271699
03.83333333    LMT    SMT   60.00    37494960.9614   -40148580.6765    0.00336124     7.5422   0.00613651    38.2065    0.00425414    71.3547    0.00423413
03.83333333    LMT    SPT   60.00   137272309.2091   256409842.7764    0.00145511   -50.7892   0.00098516   -18.2333    0.00234938    92.8514    0.00155257
03.83333333    SMA   ALMA   60.00  -177536302.7550   186625420.6993    0.00192221  -122.2558   0.00017470  -165.5161    0.00372145     2.1231    0.00170297
03.83333333    SMA    LMT   60.00  -150238113.4021    35216700.8592    0.00217019    -6.2165   0.00481334   163.2182    0.00255491  -166.9578    0.00271699
03.83333333    SMA    SMT   60.00  -112743152.4408    -4931879.8173    0.01734071  -157.7012   0.01954339  -147.8035    0.01492253   -28.8650    0.01252473
03.83333333    SMA    SPT   60.00   -12965804.1930   291626543.6356    0.00217825    88.3213   0.00279660   -21.4029    0.01078359   149.1686    0.00459256
03.83333333    SMT   ALMA   60.00   -64793150.3142   191557300.5166    0.00372512   128.7644   0.00218666   146.0876    0.00620873    90.1870    0.00265388
03.83333333    SMT    LMT   60.00   -37494960.9614    40148580.6765    0.00358078    83.5041   0.00553816    36.9550    0.00471531    18.2731    0.00423413
03.83333333    SMT    SMA   60.00   112743152.4408     4931879.8173    0.01785730    50.5035   0.01103950   -42.7095    0.00291236  -137.5437    0.01252473
03.83333333    SMT    SPT   60.00    99777348.2478   296558423.4529    0.01610621  -153.1966   0.00720770   -58.7262    0.01593079  -110.7808    0.00715699
03.83333333    SPT   ALMA   60.00  -164570498.5620  -105001122.9363    0.00127287  -148.9359   0.00194450    47.4702    0.00172973  -150.6542    0.00097312
03.83333333    SPT    LMT   60.00  -137272309.2091  -256409842.7764    0.00235058    -0.9770   0.00344551   -46.1681    0.00264934  -169.5554    0.00155257
03.83333333    SPT    SMA   60.00    12965804.1930  -291626543.6356    0.00246416   -52.0452   0.00451146    60.7636    0.00630972     6.9041    0.00459256
03.83333333    SPT    SMT   60.00   -99777348.2478  -296558423.4529    0.01547380    26.4573   0.01059827   173.1481    0.02223896    18.9241    0.00715699
04.00000000    LMT    SMA   60.00   147119590.5802   -38361550.5489    0.00112517    75.6013   0.00306470    96.5965    0.00071886  -109.4189    0.00271699
04.00000000    LMT    SMT   60.00    36873775.9679   -40935103.0908    0.00743869   140.4611   0.00817160  -158.9620    0.00664064  -159.2698    0.00423413
04.00000000    LMT    SPT   60.00   141529082.0746   253461244.3136    0.00135320   -56.2245   0.00042574    30.8504    0.00223303  -119.5242    0.00155257
04.00000000    SMA    LMT   60.00  -147119590.5802    38361550.5489    0.00341882  -172.8299   0.00458250   164.4268    0.00661811   111.8081    0.00271699
04.00000000    SMA    SMT   60.00  -110245814.6123    -2573552.5420    0.01909387    29.8683   0.00732234   -47.4048    0.03097136  -176.9003    0.01252473
04.00000000    SMA    SPT   60.00    -5590508.5056   291822794.8625    0.00811932    68.5877   0.00582313   165.1769    0.00435410    87.7569    0.00459256
04.00000000    SMT    LMT   60.00   -36873775.9679    40935103.0908    0.00478864   141.4620   0.00700221  -166.8171    0.00624690  -149.5439    0.00423413
04.00000000    SMT    SMA   60.00   110245814.6123     2573552.5420    0.01435960  -118.2248   0.02101207    52.5396    0.02443448   -53.1076    0.01252473
04.00000000    SMT    SPT   60.00   104655306.1067   294396347.4044    0.00536920  -112.2746   0.00740365   171.0184    0.01154640   -25.2810    0.00715699
04.00000000    SPT    LMT   60.00  -141529082.0746  -253461244.3136    0.00036564   -57.4346   0.00146220    18.2637    0.00340313   109.7319    0.00155257
04.00000000    SPT    SMA   60.00     5590508.5056  -291822794.8625    0.00977406   101.9452   0.00613457   -50.2337    0.00348599   -23.2756    0.00459256
04.00000000    SPT    SMT   60.00  -104655306.1067  -294396347.4044    0.01374709   153.8610   0.00628821  -100.7800    0.00839695   104.2369    0.00715699
04.16666667    LMT    SMA   60.00   143721017.2559   -41437475.5477    0.00700323   115.0788   0.00196902    55.7946    0.00049886    79.5499    0.00271699
04.16666667    LMT    SPT   60.00   145516446.2884   250425456.0065    0.00138545    47.5525   0.00056774  -157.8137    0.00139742   110.3544    0.00155257
04.16666667    SMA    LMT   60.00  -143721017.2559    41437475.5477    0.00328609   -52.6860   0.00387729  -121.9633    0.00476738    32.5575    0.00271699
04.16666667    SMA    SPT   60.00     1795429.0325   291862931.5542    0.00744673  -102.0169   0.00103924   -65.2859    0.00655993   137.2361    0.00459256
04.16666667    SPT    LMT   60.00  -145516446.2884  -250425456.0065    0.00254058   -51.4774   0.00097215   141.7664    0.00169037   -82.4361    0.00155257
04.16666667    SPT    SMA   60.00    -1795429.0325  -291862931.5542    0.00712678  -138.9410   0.00630128    23.0931    0.00550436  -164.9138    0.00459256
04.33333333    SMA    SPT   60.00     9177948.8695   291746877.3084    0.00190263  -178.6791   0.00263828   102.6121    0.00230522   100.4714    0.00459256
04.33333333    SPT    SMA   60.00    -9177948.8695  -291746877.3084    0.01114638   -41.3241   0.00563615    89.2520    0.00635434  -108.1428    0.00459256
04.50000000    SMA    SPT   60.00    16542997.9591   291474853.0407    0.00323205   169.5549   0.01221951    79.9623    0.00256316    21.9527    0.00459256
04.50000000    SPT    SMA   60.00   -16542997.9591  -291474853.0407    0.00669394   -21.3109   0.00465068    53.4461    0.00438134   -75.2387    0.00459256
04.66666667    SMA    SPT   60.00    23876556.5118   291047376.5650    0.00554258  -144.6434   0.00220895    44.4756    0.00179095   148.2236    0.00459256
04.66666667    SPT    SMA   60.00   -23876556.5118  -291047376.5650    0.00707213    32.7719   0.00928263    30.5599    0.00212088  -177.4894    0.00459256
04.83333333    SMA    SPT   60.00    31164664.6822   290465261.6069    0.00483130    99.8142   0.00532260  -137.0583    0.00508096  -177.1268    0.00459256
04.83333333    SPT    SMA   60.00   -31164664.6822  -290465261.6069    0.00647407   123.2999   0.00291564     0.5714    0.01768025   109.9365    0.00459256
05.00000000    SMA    SPT   60.00    38393449.1421   289729616.2554    0.00341648   104.8377   0.00170381    69.7734    0.00399225   160.5127    0.00459256
05.00000000    SPT    SMA   60.00   -38393449.1421  -289729616.2554    0.00570084   157.3377   0.00656783   115.4988    0.00963379    90.6120    0.00459256
05.16666667    SMA    SPT   60.00    45549149.4893   288841840.8532    0.00345716  -114.8970   0.00329610   -97.0256    0.00528655   -74.9883    0.00459256
05.16666667    SPT    SMA   60.00   -45549149.4893  -288841840.8532    0.00456046  -117.9872   0.00466755  -116.7136    0.00465837    35.2562    0.00459256
05.33333333    SMA    SPT   60.00    52618144.4417   287803625.3312    0.01041764   -88.8383   0.00087516  -145.1602    0.00702191  -169.4512    0.00459256
05.33333333    SPT    SMA   60.00   -52618144.4417  -287803625.3312    0.00197324  -150.4887   0.00329906    13.7542    0.00099000   -71.5352    0.00459256
05.50000000    SMA    SPT   60.00    59586977.7656   286616945.9917    0.00634077  -174.2621   0.00569756   -32.4490    0.00405783  -172.8020    0.00459256
05.50000000    SPT    SMA   60.00   -59586977.7656  -286616945.9917    0.00574399   -43.4109   0.00993402   165.1373    0.00260012   127.6220    0.00459256
05.66666667    SMA    SPT   60.00    66442383.8905   285284061.7463    0.00428633   -18.9633   0.01355546   -23.6019    0.00475458   -96.3373    0.00459256
05.66666667    SPT    SMA   60.00   -66442383.8905  -285284061.7463    0.00136452   -52.8823   0.00182477    69.1353    0.00206356  -150.8309    0.00459256
05.83333333    SMA    SPT   60.00    73171313.1614   283807509.8159    0.00945839    68.3074   0.00689925    24.1798    0.00384898   160.5494    0.00459256
05.83333333    SPT    SMA   60.00   -73171313.1614  -283807509.8159    0.00166338    30.7799   0.00946553   127.5288    0.00768754  -136.5868    0.00459256
06.00000000    SMA    SPT   60.00    79760956.6788   282190100.9010    0.00888982    -5.9427   0.00706643   105.3059    0.00335752    25.5109    0.00459256
06.00000000    SPT    SMA   60.00   -79760956.6788  -282190100.9010    0.00490521   108.0400   0.00335754   -95.2240    0.00741575  -157.6782    0.00459256
06.16666667    SMA    SPT   60.00    86198770.6820   280434913.8313    0.00177399  -157.9526   0.01359909    53.6385    0.01059803    81.2149    0.00459256
06.16666667    SPT    SMA   60.00   -86198770.6820  -280434913.8313    0.00551275  -140.2766   0.00498440  -159.6120    0.00253843    64.4326    0.00459256
06.33333333    SMA    SPT   60.00    92472500.4259   278545289.7054    0.00301738    43.7349   0.00441102   -82.7878    0.00113646    50.7764    0.00459256
06.33333333    SPT    SMA   60.00   -92472500.4259  -278545289.7054    0.00830150  -135.5312   0.00481327  -173.7929    0.00342265  -165.8479    0.00459256
06.50000000    SMA    SPT   60.00    98570203.5094   276524825.5300    0.00692794   125.1506   0.00601158    -0.1955    0.00308573   -82.8153    0.00459256
06.50000000    SPT    SMA   60.00   -98570203.5094  -276524825.5300    0.00129371   -97.2475   0.00436117  -145.8785    0.00822825   -90.4369    0.00459256
06.66666667    SMA    SPT   60.00   104480272.6083   274377367.3735    0.00179321   -57.6043   0.00694846    61.0829    0.00226105    71.1865    0.00459256
06.66666667    SPT    SMA   60.00  -104480272.6083  -274377367.3735    0.00184096   116.5620   0.00586164    81.0841    0.00273172    92.4285    0.00459256
06.83333333    SMA    SPT   60.00   110191457.5699   272107003.0447    0.00638218   118.8226   0.00867962    85.9844    0.00619129    73.3388    0.00459256
06.83333333    SPT    SMA   60.00  -110191457.5699  -272107003.0447    0.00883308     5.4872   0.00950875   102.4181    0.01075162    72.1764    0.00459256
07.00000000    SMA    SPT   60.00   115692886.8292   269718054.3110    0.00457049   -50.3201   0.00657943   -26.6958    0.00144338    84.6231    0.00459256
07.00000000    SPT    SMA   60.00  -115692886.8292  -269718054.3110    0.01015669   -95.4394   0.00843420   174.3420    0.00618166    -2.0535    0.00459256
07.16666667    SMA    SPT   60.00   120974088.1028   267215068.6722    0.00721611   145.9158   0.00553528   -10.6011    0.00140485    24.7295    0.00459256
07.16666667    SPT    SMA   60.00  -120974088.1028  -267215068.6722    0.00802098  -164.9863   0.00568619   103.4640    0.00480533   -77.7285    0.00459256
07.33333333    SMA    SPT   60.00   126025008.3240   264602810.7036    0.00307841   -66.0636   0.01147388   157.6796    0.00226724  -164.7704    0.00459256
07.33333333    SPT    SMA   60.00  -126025008.3240  -264602810.7036    0.00693259    53.8758   0.00481646   -52.7294    0.00821486  -106.8587    0.00459256
07.50000000    SMA    SPT   60.00   130836032.7791   261886252.9868    0.00220923    70.3736   0.00285110   131.8821    0.01124779   -94.0873    0.00459256
07.50000000    SPT    SMA   60.00  -130836032.7791  -261886252.9868    0.00454938   -30.1944   0.00884291   -88.3950    0.00400876    71.0663    0.00459256
07.66666667    SMA    SPT   60.00   135398003.4096   259070566.6439    0.00721988   165.6022   0.00867365   -49.7040    0.00236402   -18.0230    0.00459256
07.66666667    SPT    SMA   60.00  -135398003.4096  -259070566.6439    0.00299672  -127.6906   0.00369391   -46.8641    0.00339771   132.6303    0.00459256
07.83333333    SMA    SPT   60.00   139702236.2450   256161111.4937    0.00390647   -58.2596   0.00416194    50.9083    0.01102708  -165.6269    0.00459256
07.83333333    SPT    SMA   60.00  -139702236.2450  -256161111.4937    0.00617172   -53.8199   0.00539306   142.5853    0.00533559    65.5362    0.00459256
08.00000000    SMA    SPT   60.00   143740537.9336   253163425.8496    0.00317475   163.3092   0.00402018    71.0112    0.00704266  -124.6608    0.00459256
08.00000000    SPT    SMA   60.00  -143740537.9336  -253163425.8496    0.00776909   -80.6454   0.00755945  -142.6967    0.00464458   -70.7666    0.00459256
15.50000000     PV    SPT   60.00   -87093507.1907   306485643.1247    0.00446870    51.6015   0.00435299    -9.8907    0.00509003   163.7607    0.00353310
15.50000000    SPT     PV   60.00    87093507.1907  -306485643.1247    0.00424960   161.2756   0.00269204   -50.6793    0.00396956    61.8022    0.00353310
15.66666667     PV    SPT   60.00   -82025463.6537   308274242.2961    0.00231216  -119.9516   0.00533255   -12.2286    0.00645362   -32.7183    0.00353310
15.66666667    SPT     PV   60.00    82025463.6537  -308274242.2961    0.00212583   -18.7841   0.00432326   -53.9754    0.00737964   -39.3508    0.00353310
15.83333333     PV    SPT   60.00   -76801279.9845   309953991.0591    0.00462045    99.0974   0.00565513   162.7109    0.00246664   135.2678    0.00353310
15.83333333    SPT     PV   60.00    76801279.9845  -309953991.0591    0.00868382    53.3171   0.00072073   -95.4582    0.00440202    59.5633    0.00353310
16.00000000     PV    SPT   60.00   -71430900.7138   311521691.9165    0.00452607  -140.7237   0.00409405    48.7475    0.00336733    89.4117    0.00353310
16.00000000    SPT     PV   60.00    71430900.7138  -311521691.9165    0.00395865    -5.3598   0.01327170    60.0061    0.00454599   179.4873    0.00353310
16.16666667     PV    SPT   60.00   -65924548.6638   312974360.6604    0.00173683   115.6417   0.00305245     3.8416    0.00380197    11.1082    0.00353310
16.16666667    SPT     PV   60.00    65924548.6638  -312974360.6604    0.00691931  -156.3478   0.00828771   104.2351    0.00394310  -133.7187    0.00353310
16.33333333    PDB     PV   60.00    26012305.4429    12316961.1852    0.00354580   -60.2680   0.00379584   -78.9975    0.00364751   -48.5525    0.00353310
16.33333333    PDB    SPT   60.00   -34280400.0455   326626193.2386    0.00654197  -162.2466   0.00183640    90.1003    0.00144021   113.1493    0.00262432
16.33333333     PV    PDB   60.00   -26012305.4429   -12316961.1852    0.00330488   157.4509   0.00104063   -97.5352    0.00601467     2.8821    0.00353310
16.33333333     PV    SPT   60.00   -60292705.4884   314309232.0534    0.00196696   -14.9473   0.00311091    98.4155    0.00324902   -81.6161    0.00353310
16.33333333    SPT    PDB   60.00    34280400.0455  -326626193.2386    0.00254488   -59.9948   0.00834979     7.9231    0.00193776    52.5221    0.00262432
16.33333333    SPT     PV   60.00    60292705.4884  -314309232.0534    0.00873105   132.9372   0.00299980  -156.9769    0.00235008   110.4281    0.00353310
16.50000000    PDB     PV   60.00    25686462.3854    11770195.9534    0.00181835  -133.7025   0.00508488    45.3632    0.00395492   -17.6882    0.00353310
16.50000000    PDB    SPT   60.00   -28859629.3359   327293961.0454    0.00453803    35.7570   0.00147289    36.4556    0.00315823   -60.5786    0.00262432
16.50000000     PV    PDB   60.00   -25686462.3854   -11770195.9534    0.00297219   137.6676   0.00145434  -142.3379    0.00598360   -36.9978    0.00353310
16.50000000     PV    SPT   60.00   -54546091.7213   315523765.0920    0.00115742  -118.5009   0.00340073    48.4678    0.00088490  -172.5878    0.00353310
16.50000000    SPT    PDB   60.00    28859629.3359  -327293961.0454    0.00049873   -15.4138   0.00421610  -155.0349    0.00131129  -115.1821    0.00262432
16.50000000    SPT     PV   60.00    54546091.7213  -315523765.0920    0.00303122   -46.8522   0.00213846   -24.6040    0.00533465  -106.0455    0.00353310
16.66666667   ALMA    PDB   60.00  -141454813.2735  -224032496.8522    0.00093450   -73.0879   0.00053186  -177.7720    0.00022029    -0.9206    0.00097312
16.66666667   ALMA     PV   60.00  -116143089.5867  -212801656.7908    0.00112949    14.0648   0.00219428    14.5457    0.00114140   -96.4556    0.00131011
16.66666667   ALMA    SPT   60.00  -164838735.9551   103813991.0527    0.00066675   170.5829   0.00272541   125.9989    0.00072274  -129.2383    0.00097312
16.66666667    PDB   ALMA   60.00   141454813.2735   224032496.8522    0.00126169   -98.7559   0.00118378    -9.5635    0.00013031  -104.9054    0.00097312
